LP,Address,Description,TLAND balance,TLAND staked,Advisors Vesting,Private Vesting,Subme Vesting,STT Vesting,TLAND SUM,LP SUM (balance + staked),TLAND TOTAL,,LP MULTIPLIER
8982,terra1xms9qr9a2htwk94c9g3y96h4lde4ll7g2mzpxx,,0,1169658436,0,0,0,1409,1169659845,0,1169659845,,
8983,terra1xmslkd8al8hfcwl562lsqlyua9zs85qssknmsj,,6194731,0,0,0,0,0,6194731,0,6194731,,
8984,terra1xmxp40kdgnlnjw8jp4qnzgq6aj8h70wu53qy3a,,858303770,0,0,0,0,2017,858305787,0,858305787,,
8985,terra1xmzah25gkzr6c08xdg8pcn3d79d27e9uqknxp2,,0,0,0,0,0,0,0,0,0,,
8986,terra1xn29dul03rdxqls9pduz3khth50acx6u0ra78v,,1492579789,0,0,0,0,0,1492579789,0,1492579789,,
8987,terra1xn35q6ej2dxru70evnmq2zhfdx2m6r0hqgc0fc,,87590,0,0,0,0,0,87590,0,87590,,
8988,terra1xn475604t3ru3rcr9h2fmx0q593mt3vrksh2ae,,167833213,0,0,0,0,0,167833213,1052,167837666,,
8989,terra1xngkv7knatrc853cc9r2feyqx350e7vsh3s2s7,,0,0,0,0,0,315216934,315216934,0,315216934,,
8990,terra1xnlq2mzjheugyjcx0mssh5wstgppzllfflkj2d,,95542757,0,0,0,0,0,95542757,0,95542757,,
8991,terra1xnn464avqed7v4rkreq66ap5annsv6jd94er9g,,23267390,0,0,0,0,0,23267390,0,23267390,,
8992,terra1xnuklv64d62ptzll0qxjk36hslhujfragnxmlz,,343764450,500529118,0,0,0,246880,844540448,0,844540448,,
8993,terra1xnx7pgemwp6073fkhlhnmaz6tmgph7hzj04ljp,,9930,0,0,0,0,0,9930,0,9930,,
8994,terra1xp7stlqj45krged3n8e3s0y272wx5j5z2aaww3,,280,1418539120,0,0,319326000,0,1737865400,348361955,3212356993,,
8995,terra1xp8jfnq7q0yjg93gjpfrrfrd8e2m405me8gr4h,,2859268456,0,0,0,0,17030753,2876299209,0,2876299209,,
8996,terra1xp9l45tjugge0jxn8vetmx86mqdaarveepl9ls,,0,0,0,0,0,0,0,0,0,,
8997,terra1xppe2mg306z20wddpwmq7xqvzgwv08v3qfxy9f,,0,0,0,0,0,854090942,854090942,0,854090942,,
8998,terra1xpvga0pml030jedwjepxpz63chcswcf9n5vptp,,0,7039,0,0,0,0,7039,0,7039,,
8999,terra1xqpkgvdhux9r0eye8n2vgnyssm3tgmylyt9hm9,,0,0,0,0,0,0,0,0,0,,
9000,terra1xqsv6xwly64rmfhu3nme8xyru6j5myt2p7327w,,0,7710,0,0,0,0,7710,0,7710,,
9001,terra1xqtqjem50hdq0aahye4ddwjhxmmj9alc8fgldd,,11930,0,0,0,0,0,11930,0,11930,,
9002,terra1xqvgje6n4d4fh7ewtkrl5z8trud9k64jtvswyv,,0,244606360,0,0,0,0,244606360,122688283,763901993,,
9003,terra1xqvv9kasweejvwn90uu7x2tu97mwmwsp2pecgn,,0,9120,0,0,0,0,9120,16387948,69373444,,
9004,terra1xqxh8nl972kz6y449xtswg2yxzcrcss22gvzuq,,0,0,0,0,957978000,0,957978000,0,957978000,,
9005,terra1xqy8qddcpp0k6hdetascdhfdve6g7e72u3vfy5,,0,0,0,0,0,6314860,6314860,0,6314860,,
9006,terra1xr0j66zkj405afu5e8jpeuanavtqy2waw89clj,,521173233,0,0,0,0,0,521173233,2464823482,10953889693,,
9007,terra1xr50nhz5ecqswaehnxf7f7nvfeu0zh7424vzwe,TLAND wewnętrzny,3396163259684,0,0,0,0,0,3396163259684,0,3396163259684,,
9008,terra1xr5595vsv9x39c7fumdshwusqsgmkrw8yk4ghm,,210,0,0,0,0,0,210,0,210,,
9009,terra1xr68hdsjmvgsnf49ym3mm5at88ra4yxkaanun8,,82480,0,0,0,0,0,82480,0,82480,,
9010,terra1xr7y8kttt7fnw4wzgs38ug0ulymmggkl9ks2nq,,0,0,0,0,0,78733920,78733920,0,78733920,,
9011,terra1xr8ze9l85j2yl0g3a2cg2rz6hhnw74klkzqs0w,,7030556,0,0,0,0,0,7030556,0,7030556,,
9012,terra1xrl2pu3kghjggkca5sdpgqcxnn0xmzt8qfceyq,,87590,0,0,0,0,0,87590,0,87590,,
9013,terra1xrn6zsxypukretnjp24qtgurqz7gxjvfc0qyty,,0,0,0,0,0,0,0,0,0,,
9014,terra1xrwx79uyjsgskfdfqqgwvjq7qffugnk0p5uje9,,0,963190220,0,0,0,0,963190220,0,963190220,,
9015,terra1xryllv2jncvg7x6dtnlps7xu68lrn3vs0s36jh,,185800360,0,0,0,0,0,185800360,0,185800360,,
9016,terra1xs0kgx2qrshtpngawqzxg2rw5gysue43hsymt2,,0,0,0,0,0,87690,87690,211513310,895347901,,
9017,terra1xs4duc0w7upahe4ye62chya333xwnd4s6zc7ey,,0,0,0,0,0,0,0,0,0,,
9018,terra1xs4m9l6nngxmddv872tr5pe9d8y0qww54naprz,,28234814369,0,0,0,0,389377578,28624191947,0,28624191947,,
9019,terra1xs5ksvm4h7qf4z5geeaktfczg26kfq23vvx8vr,,0,0,0,0,0,0,0,4548251,19251120,,
9020,terra1xs6zz4fh2skz2e3n0uns2l2e5rhyrafp4j36rz,,0,2970,0,0,0,0,2970,3916316,16579335,,
9021,terra1xs9m5j8gsysu08z8etaxnvg8lwpmkyrw7jq0jr,,0,0,0,0,0,2381230,2381230,0,2381230,,
9022,terra1xsl0pqf3myc3u2chtv8jlw6qcvstfsmftfm9n0,,3514555,0,0,0,0,0,3514555,0,3514555,,
9023,terra1xslprl8dvyugw077l5djlyj5sjfgwscls24w88,,4496868,0,0,0,0,0,4496868,0,4496868,,
9024,terra1xssp69ywygejde2aw5ytu8mfwy6n9xz32h96mk,,0,7399742,0,0,0,0,7399742,0,7399742,,
9025,terra1xst4muugzf9l9j87mr686syu05m2p2ln33d0e8,,3163610,0,0,0,0,0,3163610,370106826,1569693466,,
9026,terra1xt20tsgh3wg2exc5xx8t4k44td8vjlv2gd68qw,,3182325,0,0,0,0,0,3182325,0,3182325,,
9027,terra1xt37t0nyecksh6jv7g09tzyz37aztlnlt87jxf,,0,0,0,0,0,0,0,113558580,480652864,,
9028,terra1xt458jhf4004pavz3dh3ne6mlplpvkjxe0amw4,,0,0,0,0,0,0,0,870408,3684126,,
9029,terra1xt7kgupegrsgqwuw6z2uhss4c55yax5klmzwhr,,7094300,0,0,0,0,0,7094300,0,7094300,,
9030,terra1xtdpnp9m77mkfv6yd72uthsu0tfan7646e4ucd,,222218739,0,0,0,0,10169502196,10391720935,47466440,10592629403,,
9031,terra1xtmntlwthe3qxfa4pnknhzc7xmdd7r795rm8cj,,0,0,0,0,0,0,0,0,0,,
9032,terra1xtps7cautyry7e04t5cg4u9trakts60v5kuty5,,0,0,0,0,0,0,0,0,0,,
9033,terra1xtpx380sakkrk6943tq273484hxzgkpqg5evq3,,12757630,57341340,0,0,0,572340,70671310,1118047120,4802964992,,
9034,terra1xtwsud2ycz8w03g9lnhzhn9qjuy265pgxrmr3x,,27537840,0,0,0,0,0,27537840,0,27537840,,
9035,terra1xtzeh4xlz4fdlh75nxyg3ckx95xa8wdqx04n9k,,0,0,0,0,0,0,0,"6790,000001",28740,,
9036,terra1xu0vmla6qufrsn82erd5th9twtz9hnvw4sl8fd,,0,0,0,0,0,0,0,0,0,,
9037,terra1xu2nvl5w9lergmfc25dr7e0ydu36lk8ych0drc,,0,0,0,0,0,0,0,0,0,,
9038,terra1xu3pu8s6jcv8wsw7rvyvhqayghk07ng9rla7tm,,2838260,0,0,0,0,0,2838260,0,2838260,,
9039,terra1xu5rgdehz440rrzj6e3aet55pz22nwsph7r33t,,5948945,0,0,0,0,0,5948945,0,5948945,,
9040,terra1xu72h0ck35whurzxeqdjqkfqmfw3fr6tkc46pa,,0,0,0,0,0,0,0,0,0,,
9041,terra1xuarcy3j5xz4hnjfmqjxzaw3k3lnwhh3zh2q57,,119211999,0,0,0,0,0,119211999,0,119211999,,
9042,terra1xusqyfnx0gm02p9wuw9a7k3s7nehy3u6435zv3,,0,0,0,0,0,0,0,0,0,,
9043,terra1xuw0hnzchqk4dens03r6p7c9ycux9c8l84qdkw,,300650064,0,0,0,0,0,300650064,0,300650064,,
9044,terra1xuzs2nhfunmcpld5jaj06czutqe7ycj53hzwr3,,0,0,0,0,0,0,0,0,0,,
9045,terra1xv2ftnsfvjnvjzupksj53cju55d9mnjymxmqgf,,0,0,0,0,0,0,0,0,0,,
9046,terra1xv8xxfur8llxr0k6z0jcthw2ql5wg77avvey94,,1265640,0,0,0,0,0,1265640,0,1265640,,
9047,terra1xvalfk9h58h3jpl6acd6qd2f8qqt4sswh4rca4,,60070438,0,0,0,0,0,60070438,0,60070438,,
9048,terra1xvjfks69wa3wwztcfur7ad05gt3cm6epx64zg0,,0,657469334,0,0,0,0,657469334,0,657469334,,
9049,terra1xvvp5cup4kwa9zlr37dt5gf2jlum29u2ypcgf8,,0,0,0,0,0,0,0,0,0,,
9050,terra1xvwgs8x3kf3qqa5mansx60mf8rvxjzg903mavz,,0,0,0,0,0,0,0,0,0,,
9051,terra1xvxkpr094lwysqds99dzlsmp8x04lpkh7zgk2g,,0,0,0,0,0,0,0,0,0,,
9052,terra1xvxqhg8nwuzv3per588860yr0we84ez45txcgg,,87590,0,0,0,0,0,87590,0,87590,,
9053,terra1xvyhrtsqqz6najrhh2a3sx5zk58jk70lwf540c,,56522729,0,0,0,0,0,56522729,0,56522729,,
9054,terra1xw3fq0fknnvpltp9fengqlmzq0ggr9n5dkq7pe,,0,0,0,0,0,0,0,0,0,,
9055,terra1xw67f3zjfada3lhxk79yxul8v80fcs0zs2d685,,0,38144790,0,0,0,0,38144790,0,38144790,,
9056,terra1xw72zetw8hx8jgckghn07yk4f86szjhqyaul96,,14645392,0,0,0,0,0,14645392,8045,14679444,,
9057,terra1xwkq8qs5fwdr93jycykaeclkfp7z26shk2v63q,,0,0,0,0,0,0,0,0,0,,
9058,terra1xwkqwjs40g93u9geg3rrlpp0k08w4lu28yxays,,0,0,0,0,0,0,0,0,0,,
9059,terra1xwlhygssjl96kufnevlunazdt2uxe7asnyuxxq,,5539579,0,0,0,0,0,5539579,0,5539579,,
9060,terra1xwn3xt4u3yxcn7yd37qphz6ktq5kua2kehsfx5,,0,0,0,0,0,0,0,0,0,,
9061,terra1xwqjft87kr2pcep7m44g798nkxlqelpfvcvqst,,6210,0,0,0,0,0,6210,0,6210,,
9062,terra1xwrpln8ttyrrqrrzgg0yk5zpczu5r2nn2rdhue,,100000000,0,0,0,0,0,100000000,0,100000000,,
9063,terra1xwtchggxqhmmkphvq5caeyjnctec7w0gjqthup,,0,4037,0,0,0,0,4037,0,4037,,
9064,terra1xwzhcxwn3le347jpmsp0eft6xm5ahhh4mg88dr,,315370710,0,0,0,0,0,315370710,0,315370710,,
9065,terra1xx0hxc878f8rkrhv3lvugpxdfaerk67vyep4cd,,0,0,0,0,0,770101850,770101850,0,770101850,,
9066,terra1xxcasez94e7ntxcpcullx889pzdmykck5gujp4,,0,0,0,0,0,0,0,0,0,,
9067,terra1xxhhwh2v5zzrlgu2mwunv9hpst67xcssq5xstp,,0,0,0,0,0,0,0,0,0,,
9068,terra1xxkrsmwkp8g9xlk88avrtcu0vp9d7e7x6anx8d,,595764759,0,0,0,0,0,595764759,0,595764759,,
9069,terra1xxkupnsegpadckmy67lmlcnj5h82zkczhza8wj,,590,0,0,0,0,0,590,0,590,,
9070,terra1xxrm3swhvn0kgtd2e7nynj4vep9zd07gmjefdt,,0,0,0,0,3406144000,0,3406144000,0,3406144000,,
9071,terra1xxtv70rvhypyylxp4aqpf6uuwkdwjf3ek45rue,,757287147,0,0,0,0,0,757287147,0,757287147,,
9072,terra1xxva4jxtmhq9xrtdrqlr5030vyu54q9es78gyv,,0,0,0,0,0,0,0,0,0,,
9073,terra1xxvev2sv8jqs9n0r84f3ez5q7lhk8h3mp3c6lu,,0,0,0,0,0,0,0,0,0,,
9074,terra1xxyc7ku9yp7w5kvhd2h6szp6hy7pfkg72srn22,,4533433,0,0,0,0,0,4533433,0,4533433,,
9075,terra1xy3d0vw5d0zq7ql7rcnd5tw5w0a5nve27hz80z,,0,0,0,0,0,2486343,2486343,0,2486343,,
9076,terra1xy675akgk0egve63k7kt55ad2n5mhv6z3ngpp3,,0,0,0,0,0,372155281,372155281,0,372155281,,
9077,terra1xyddm6sq3ttvwe6esm8e62ln6s79ga59pt4xaf,,0,0,0,0,0,0,0,0,0,,
9078,terra1xyecp7cdcw4xaa88jlx3q2f2c2kpu3x56f7vhj,,0,0,0,0,0,0,0,0,0,,
9079,terra1xyfsnqx6k6xw30xk8l58jxdamtu78w4yd8ltw0,,0,0,0,0,0,0,0,0,0,,
9080,terra1xyw4d4c8ythzsw3ausuv8ycsz9tjpymtjfts3y,,0,0,0,0,0,0,0,98524449,417018764,,
9081,terra1xywg4wvzzqg92q087z5tkmpwr8vus5ufz0g8gu,,959827748,0,0,0,0,122165182,1081992930,0,1081992930,,
9082,terra1xz7mqxhzf3kkf22tn428zw2amk3qhacrakm6dl,,158237238,476059070,0,0,0,0,634296308,326348567,2015613101,,
9083,terra1xz80s6ezsj94tcwnkjhg3slu760n9dvue7n6dj,,0,0,0,0,0,0,0,0,0,,
9084,terra1xzh64v2xtgjzrp9fu5mc2k2mz67ujp30twljdw,,327438956,0,0,0,0,0,327438956,0,327438956,,
9085,terra1xzhs2s9842prp4z00jqxana7f93su89t07fxru,,0,0,0,0,0,6590,6590,0,6590,,
9086,terra1xzupdq3j433pcdpuhypnqch0v487yv5uu5l9cx,,0,0,0,0,0,0,0,0,0,,
9087,terra1xzwx60x7dxwphcxp45a6kes27ea58adtmtlc0q,,113174832,0,0,0,0,0,113174832,0,113174832,,
9088,terra1y00ehzgsru5hxx3meyt08l0hpunwh9wh8w5wfm,,0,0,0,0,0,0,0,0,0,,
9089,terra1y05rg9mplws4tvdz90sxgmjluq2zqxznarv9wf,,340018172,0,0,0,0,0,340018172,0,340018172,,
9090,terra1y0awmpd4ndhdnu6c3rvj4mquh2j5fe6rjjq2p7,,0,0,0,0,0,0,0,0,0,,
9091,terra1y0eljafq4ucl4qglcxad0nfvxlky29ga4jem83,,530,0,0,0,0,0,530,0,530,,
9092,terra1y0js82936xjsts5k57sh5w9er32wtyu795pxl0,,0,0,0,0,0,0,0,0,0,,
9093,terra1y0k6v5khhz0rshap2kht2m2l2lj2hraz6wls3p,,0,490759503,0,0,0,0,490759503,484827222,2542859776,,
9094,terra1y0mzw92ss6wz9flmfd3uyhg86xrj3t06558p6x,,0,0,0,0,0,465681856,465681856,0,465681856,,
9095,terra1y0nrx9hdtkm9mfftnwm622v9zelw4pps5hw8ds,,0,0,0,0,0,44460,44460,0,44460,,
9096,terra1y0rqg69hjgn2schnrgkeyt2w9tnsdme2xk3e0f,,0,0,0,0,0,0,0,0,0,,
9097,terra1y0rw449y3r8kql2tu6ctxguvdl944t6wl2rj0x,,0,0,0,0,0,0,0,0,0,,
9098,terra1y0vjrk484uvrv086rl6lvxzprlkverk970c6c2,,0,0,0,0,0,0,0,0,0,,
9099,terra1y0w7rkt6swgjy68twkgg3vf7mhjuexpyztzvlq,,0,0,0,0,0,0,0,0,0,,
9100,terra1y0z2tda7mmurzjw3wwtjnvlfg8fnsvk9p3lxcg,,273251689,0,0,0,0,1089,273252778,0,273252778,,
9101,terra1y23mfk8qhgvhtdn9hcttgg6y56cnma97h3tjp7,,0,0,0,0,0,1012058791,1012058791,0,1012058791,,
9102,terra1y25h7u68dju4paz6kx7d37xpfex3zndq7fc202,,10,0,0,0,0,285331413,285331423,0,285331423,,
9103,terra1y25z8lrjtpxer6z2hws2c2y3jud6fmnymaxm8n,,0,1748538282,0,0,0,0,1748538282,0,1748538282,,
9104,terra1y26l06p0url6h80582gckhjqkyykqgftmnfrr2,,0,0,0,0,0,0,0,0,0,,
9105,terra1y2e2wcm0dyvclen6z457g59wtkmm4nea9v3fkm,,766732,0,0,0,0,0,766732,0,766732,,
9106,terra1y2jgqrkuh3hkc5r5cjny6hdj82d05ejgq4gmjx,,0,0,0,0,0,0,0,0,0,,
9107,terra1y2lhpklayk4dueyhw4vsp2p7ymnl7lg6q09vkh,,66572664,584922584,0,0,0,0,651495248,1515480,657909733,,
9108,terra1y2wg5aqacn9jtdy6asuzae7jjreh6ga87mlnc4,,0,0,0,0,0,54790,54790,0,54790,,
9109,terra1y32gnsshfghnavl09ezxsrwsrunrxgz6z22h49,,1127000000,0,0,22222400000,0,0,23349400000,0,23349400000,,
9110,terra1y32shpdezy7nw6ua2gkvdct3rtfrh5yteun4ud,,10,0,0,0,0,484918652,484918662,0,484918662,,
9112,terra1y3asl2kj20tq9rrngwc6xxsftu88wnh5pp7qa8,,0,0,0,0,0,0,0,0,0,,
9113,terra1y3gssp67hsctlsvtut4qlu5y85qm7q3gav0jnz,,0,0,0,0,0,30442380,30442380,0,30442380,,
9114,terra1y3n4jy46j66652vy82cnj2gscru2kvt404en7n,,0,0,0,0,0,898553517,898553517,0,898553517,,
9115,terra1y3nxtwr3j3e32yrys6aakt6tqq5kzpjxj7km2q,,0,0,0,0,0,0,0,0,0,,
9116,terra1y3pzyk5jth5c8av8ud2f4k07x9r0dz3nfjz9pg,,0,0,0,0,0,0,0,0,0,,
9117,terra1y3qx2mut32h465n4j2a0ed5d5r3rl75l2y7kug,,0,2760,0,0,0,0,2760,0,2760,,
9118,terra1y3r5eg7m6hrw5s53wk7xcp0qhkc0yt4jggrfyr,,0,0,0,0,0,0,0,0,0,,
9119,terra1y3ux3tqkvhajfxufdkc32ul9pl6dl4mmfpj8yr,,0,0,0,0,0,0,0,0,0,,
9120,terra1y3zvjhz9e90u7kx0xu7pzx0wsz3ez3r965kcef,,14777720,0,0,0,0,0,14777720,0,14777720,,
9121,terra1y4059q78s3ua85cje49stpyx5f7x574f4nrzgj,,0,"2240,000001",0,0,0,136163362,136165602,0,136165602,,
9122,terra1y435v70kchssrqyjy3dmzemuydknd4a722at7e,,0,0,0,0,0,"4440,000001",4440,11629698,49228793,,
9123,terra1y452nyx9erfc225yut3ssr4qt9890mn959m3l2,,2835556,0,0,0,0,0,2835556,0,2835556,,
9124,terra1y46p2mge35p94rt8uxx0fm53vgn73f5guctsj8,,0,0,0,0,0,"5150,000001",5150,0,5150,,
9125,terra1y47j5llydkhp9wuxpf3phg5krpheu5thpg274f,,0,0,0,0,0,0,0,0,0,,
9126,terra1y47jlpmdau9y56nraha9w5atgn8a4896ftqqtt,,0,33159188,0,0,0,0,33159188,0,33159188,,
9127,terra1y47y4lfa67u474fcsspj9a9kxf7wq7f89ssxta,,114520,0,0,0,0,0,114520,0,114520,,
9128,terra1y48epjnhyzfwlvap23g7vl8jf3gl70fm03jta3,,0,0,0,0,0,313733579,313733579,0,313733579,,
9129,terra1y48jkgz789a0q7jfjqwc98tqnrgk6faqlnkece,,0,0,0,0,0,243673261,243673261,0,243673261,,
9130,terra1y4960yhykluv8cfr3zleavcup78qrkqzfl5877,,890690121,0,0,0,0,211488820,1102178941,0,1102178941,,
9131,terra1y4fuwjv32qszf3x2gjsm67sekm3nvcqrd86mun,,0,0,0,0,0,0,0,0,0,,
9132,terra1y4lgrz04859tu8vxljy9f224h30kcgq05wm4tr,,0,0,0,0,0,0,0,0,0,,
9133,terra1y4ufenhnutfcllxhzgg5xgaa3eh40xf5kzv7dq,,0,0,0,0,0,495006201,495006201,0,495006201,,
9134,terra1y4xl692829cquwaje8qnhhchgrk4cmhvumlly2,,0,0,0,0,0,0,0,0,0,,
9135,terra1y4yrpwv6ufnsjk23f7ru3jejhjmhacwa4um65c,,0,99770,0,0,0,0,99770,0,99770,,
9136,terra1y50nxn9trklzdzq00uf0545jfk6l4vpvgm7jmu,,10,0,0,0,0,0,10,0,10,,
9137,terra1y58d60fcqpuhhepsahkydp02x40aqqpsj0auv4,,0,0,0,0,0,9943118,9943118,0,9943118,,
9138,terra1y5c7zwhlagjvk04mqd54rdw3sdk83hvxjjf8d3,,171370,0,0,0,0,1710,173080,0,173080,,
9139,terra1y5gzuwj7uljxdy7lgkqsw3nn2n73ptwwhlck59,,6630905,0,0,0,0,0,6630905,0,6630905,,
9140,terra1y5hufsetpf9hcswz9f0umtn323vzavdjdjakxm,,120,138428351,0,0,0,0,138428471,2101,138437364,,
9141,terra1y5pxvpqt825c8qqkzxtrtj99e9h32wqkxjfdwf,,8964778,0,0,0,0,0,8964778,0,8964778,,
9142,terra1y5u9jxjly647ay8c2x4wpt6crjzdluu7zfk2hc,,87590,0,0,0,0,0,87590,0,87590,,
9143,terra1y5vpz6s5f5l3fjaejvlh3h2ufq3slrppmqtqcr,,0,0,0,0,0,0,0,0,0,,
9144,terra1y5ycm40367vxllwr36yx77mcd2rkraggj6agqx,,0,0,0,0,0,0,0,0,0,,
9145,terra1y63yx5xr0r452d8zvdy2kxgda8tacueemt2mqu,,0,0,0,0,0,1096,1096,"8170,000001",35677,,
9146,terra1y66t6yqacc3gfq6ryxtdedlgzspmyfj8tqtkaq,,0,0,0,0,0,0,0,0,0,,
9147,terra1y67epweszfx7fxwx203e4cvhlck58md30ex2k3,,0,602301268,0,0,0,0,602301268,0,602301268,,
9148,terra1y68rsymshe7swts8jg484zucdyddwlnxacydt7,,0,43445179,0,0,0,0,43445179,1063,43449678,,
9149,terra1y6dnvearx6xt5nat3e3p568vkjgkdlv73xpkze,,0,3191225289,0,0,0,1226629342,4417854631,56439227,4656741698,,
9150,terra1y6hpge6r7a0kg6zz7hq5l6q3gyzama6kk2pk8s,,18500000,0,0,0,0,0,18500000,0,18500000,,
9151,terra1y6l4ge6xmdztexvs9akg7w77dgg839sa2uf4ns,,1283466,1718000000,0,0,0,0,1719283466,189247297,2520299606,,
9152,terra1y6v2alnjqmjwn9250lfd35dzaajq72s3suurxc,,9883861,0,0,0,0,0,9883861,0,9883861,,
9153,terra1y6v8q5a328yhtcs64sy897yk5scqkycy9c5l2a,,40,0,0,0,0,0,40,0,40,,
9154,terra1y6vs3s8r60xvht2623pv2ludjwzwmh7ul8vydr,,0,1000000,0,0,0,2184036140,2185036140,0,2185036140,,
9155,terra1y6wakt0x85l47tclfuwlsruq6462z5xpndp090,,3158125,3158125,0,0,0,0,6316250,0,6316250,,
9156,terra1y748vyd7s43yc3uqw5v32kxzcpnyamzemcadtt,,0,0,0,0,0,0,0,0,0,,
9157,terra1y76r38575e97lalnxnf5tf26dt0zmamznnm9pz,,0,0,0,0,0,204103472,204103472,0,204103472,,
9158,terra1y77a0vl9vacmxzpyukkq68hkqdzvauprudtufu,,10820972,0,0,0,0,0,10820972,0,10820972,,
9159,terra1y7d65460tngwp6te225fnmp7zsqccuwrgw6a9e,,0,2847488457,0,0,0,0,2847488457,0,2847488457,,
9160,terra1y7d9e7rmzhukej4z5k2w8z5duwz4w839kv0lka,,150935450,53351680,0,120370466667,0,0,120574753797,0,120574753797,,
9161,terra1y7dauy70663klz8t8gk8f3naa3v486drxe3e5u,,0,"8820,000001",0,0,0,0,8820,51447368,217767133,,
9162,terra1y7j9st459jp7zfsluj2c2fz3gzfctq39e2anuu,,0,0,0,0,0,1188891937,1188891937,0,1188891937,,
9163,terra1y7jmqzygmtqdu4z7zf07lc3vx6avvh08elh4q9,,0,0,0,0,0,731374574,731374574,0,731374574,,
9164,terra1y7lumlu3596lf3hy8pusyvug5ywwyle98gmpef,,0,0,0,0,0,0,0,4672249,19775959,,
9165,terra1y7xwhumru4h78y0ne30njwah9zyycgqz684jtg,,259683698,0,0,0,0,0,259683698,0,259683698,,
9166,terra1y8ekqq4tsvkl69pjd3qe7as3j4rrrqja43ne3p,,133970,0,0,0,0,0,133970,0,133970,,
9167,terra1y8j5lzxvwv5yplvdqujagqc9t2erxxzxd0a9ak,,0,0,0,0,0,3779351538,3779351538,0,3779351538,,
9168,terra1y8jvrpc5k7nvwd8nkpefv7uuejsgem58xphl5m,,4460,0,0,0,0,0,4460,0,4460,,
9169,terra1y8s3h4fqejhs63twyd53pmnfaw8lprer9qnf9p,,4466263,0,0,0,0,0,4466263,0,4466263,,
9170,terra1y945wth8wmycp0ewl95cwdppcg648xgc5ls680,,0,0,0,0,0,0,0,0,0,,
9171,terra1y97cman8e326sde8g4pllpsw3kw3pq6kwue7h4,,0,0,0,0,0,317482267,317482267,0,317482267,,
9172,terra1y97j3ka8e0wsk7auxs7vjfxwtw3nuxmxzqqq6q,,0,0,0,0,0,135277177,135277177,0,135277177,,
9173,terra1y9hx5k9czn0x7w5dcpjpcs5288npytrepzwyq4,,0,0,0,0,0,115481520,115481520,0,115481520,,
9174,terra1y9n0nl68xep94pf0x7sf29wzxygmxtkyl9rx6w,,91325751,0,0,0,0,0,91325751,0,91325751,,
9175,terra1y9pusrv2e5dateunus75d7x7kcn483l5ed82fa,,0,0,0,0,0,13928433,13928433,0,13928433,,
9176,terra1y9rt9hhhzjelenucqe3l8adk0q98f7y7hajs7s,,0,0,0,0,0,0,0,0,0,,
9177,terra1y9v7mg2few5h6kam2au9ge423rq9gfg9f786lt,,156390,0,0,529630053334,0,0,529630209724,0,529630209724,,
9178,terra1y9wjvlvwkc35jqyplufh98z9xpr8n64z79cdzp,,0,0,0,0,0,0,0,0,0,,
9179,terra1y9xgmc574j2577xun8k9ay6w0v6xkxkls3ttu0,,28763945,0,0,0,0,0,28763945,0,28763945,,
9180,terra1y9zqhq4kq47mm88mqssny8v7axlf4f0093x8z6,,0,0,0,0,0,0,0,0,0,,
9181,terra1ya5guw7a6hq2c94yppsuarmvtf6yc34knuk422,,0,0,0,0,0,0,0,0,0,,
9182,terra1yaa2f3dajfnn8llqunceps5pkhl42ws5pxkldy,,19020266,"2150,000001",0,0,0,0,19022416,0,19022416,,
9183,terra1yaddctfgcvjcse8d88v7ql5znr6pu980pg407p,,0,0,0,0,0,0,0,0,0,,
9184,terra1yauzcprcnvl4sl9cs58qqczys7g77vcseddm69,,0,87590,0,0,0,0,87590,5885690,24999611,,
9185,terra1yav59knt8ttd8rwhptsf0cyv3xtk2sunlc060m,,87590,0,0,0,0,0,87590,0,87590,,
9186,terra1yaxvqyf9el6hpuwy04yn4e4r3jz0cd5pvtthzt,,0,0,0,0,0,0,0,0,0,,
9187,terra1yaytqus0lq64uzsdrlv708nv35lplfs7wmghcr,,0,92510,0,0,0,0,92510,0,92510,,
9188,terra1yazu52j2ydme94zaqx46skr29mhpu8gsxp7ltg,,8710,0,0,0,0,0,8710,0,8710,,
9189,terra1yc8732lqp0s26kj8hvg70xdxgdmcnp3pqr946q,,0,0,0,0,0,0,0,0,0,,
9190,terra1ycaqd04avr0ny9l9q5epkmw3uzufdc9wumjdqu,,0,0,0,0,0,641831965,641831965,0,641831965,,
9191,terra1ycch2mwypf646qftg08mz996uftlxz5rmxxkfs,,2313597465,0,0,0,0,0,2313597465,0,2313597465,,
9192,terra1yccrcprnu9y40xhguqdjm9gxk4rz7skmxpq7z9,,2455622969,0,0,0,617363600,0,3072986569,631639594,5746491117,,
9193,terra1ychd3zh2c4k4aty6v4qfwwx36he4xyzed4gg2j,,19177745313,0,0,0,0,0,19177745313,0,19177745313,,
9194,terra1ychhnepgpqw3qgz37mqt339hplcrdkuktqxs9k,,0,0,0,0,0,2933293549,2933293549,0,2933293549,,
9195,terra1ycjqjx4wzqg4a230p7has9wzvrrfgjfxhxrv6f,,0,0,0,0,0,5962657,5962657,0,5962657,,
9196,terra1yclx9uq9fg3c7x3suhulf2jj5pcg3a75duvrt4,,3918151,0,0,0,0,0,3918151,0,3918151,,
9197,terra1ycnjghgf0y6gk66xdw2nqhp365hqcn9qcqhg6k,,86410,0,0,0,0,0,86410,0,86410,,
